data_compra;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;hora_compra;quantidade;valor_total;forma_pagamento
2025-10-29;84;São Paulo;Lucas Silva;Smartphone;Kathryn Morely;Masculino;01:20:39;3;4500,0;Pix
2025-10-29;293;São Paulo;Lucas Silva;Fone de Ouvido;Hans Garrison;Masculino;22:04:41;4;1000,0;Dinheiro
2025-10-29;487;Rio de Janeiro;Carla Souza;Tablet;Kathleen Pierce;Feminino;10:19:42;4;4800,0;Pix
2025-10-29;1257;Rio de Janeiro;Bruno Costa;Smartwatch;Wayne Lipner;Masculino;08:07:47;1;800,0;Cartão de Crédito
2025-10-29;1379;Salvador;Thiago Pereira;Smartwatch;Irene Hardison;Feminino;22:54:48;2;1600,0;Boleto
2025-10-30;565;Belo Horizonte;Fernando Alves;Tablet;Carla Hauser;Feminino;18:36:42;4;4800,0;Pix
2025-10-30;653;Rio de Janeiro;Carla Souza;Tablet;Timothy Chapman;Masculino;10:42:43;5;6000,0;Pix
2025-10-30;1103;Salvador;Thiago Pereira;Smartphone;Steven Welch;Masculino;23:37:46;2;3000,0;Dinheiro
2025-10-30;1108;Salvador;Thiago Pereira;Tablet;Anne Payson;Masculino;15:49:46;3;3600,0;Pix
2025-10-30;1281;São Paulo;Lucas Silva;Notebook;Brian Perez;Masculino;21:32:48;2;7000,0;Dinheiro
2025-10-30;1535;São Paulo;Aline Maria;Notebook;Iva Long;Masculino;05:32:49;1;3500,0;Boleto
2025-10-30;1563;Salvador;Juliana Santos;Fone de Ouvido;Kathleen Silva;Feminino;05:37:49;3;750,0;Boleto
2025-10-30;1668;Belo Horizonte;Ana Paula;Notebook;Caroline Giglio;Masculino;16:58:50;2;7000,0;Pix
2025-10-30;1773;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Timmy Lucas;Feminino;23:41:51;1;250,0;Cartão de Crédito
2025-10-31;397;Belo Horizonte;Fernando Alves;Smartphone;Harris Gillikin;Masculino;00:04:41;5;7500,0;Dinheiro
2025-10-31;1270;Porto Alegre;Rafael Oliveira;Smartphone;Lynne Wanty;Masculino;00:12:47;4;6000,0;Cartão de Crédito
2025-10-31;1544;Rio de Janeiro;Bruno Costa;Tablet;Anna Rascon;Masculino;23:31:49;4;4800,0;Dinheiro
2025-11-01;444;Salvador;Juliana Santos;Fone de Ouvido;Robert Longenberger;Masculino;13:42:41;1;250,0;Boleto
2025-11-01;700;Rio de Janeiro;Bruno Costa;Tablet;Jessica Bakken;Feminino;17:16:43;4;4800,0;Cartão de Crédito
2025-11-01;1204;São Paulo;Lucas Silva;Smartwatch;Steve Colvin;Masculino;19:19:47;4;3200,0;Cartão de Crédito
2025-11-01;1301;São Paulo;Lucas Silva;Fone de Ouvido;Michael Rook;Masculino;17:56:48;2;500,0;Cartão de Crédito
2025-11-01;1591;Porto Alegre;Rafael Oliveira;Notebook;Manuel Graven;Feminino;20:51:49;5;17500,0;Pix
2025-11-01;1808;São Paulo;Aline Maria;Notebook;Tina Page;Feminino;14:11:51;1;3500,0;Boleto
2025-11-02;24;Rio de Janeiro;Carla Souza;Notebook;Kathleen Pimentel;Feminino;11:39:39;4;14000,0;Boleto
2025-11-02;658;Belo Horizonte;Fernando Alves;Fone de Ouvido;Shannon Shake;Feminino;15:54:43;1;250,0;Dinheiro
2025-11-02;971;Rio de Janeiro;Bruno Costa;Notebook;Julie Eiland;Masculino;15:36:45;4;14000,0;Pix
2025-11-02;1087;São Paulo;Aline Maria;Notebook;Lori Wolverton;Feminino;23:37:46;4;14000,0;Cartão de Crédito
2025-11-02;1880;São Paulo;Lucas Silva;Smartphone;Eva Mclaurin;Masculino;15:25:51;1;1500,0;Pix
2025-11-03;40;São Paulo;Aline Maria;Smartphone;Myrtle Mabrey;Masculino;23:28:39;3;4500,0;Cartão de Crédito
2025-11-03;173;Porto Alegre;Mariana Lima;Fone de Ouvido;Karyn Andrews;Feminino;14:50:40;1;250,0;Boleto
2025-11-03;472;Belo Horizonte;Fernando Alves;Fone de Ouvido;Ana Atwater;Feminino;07:51:42;4;1000,0;Pix
2025-11-03;647;Salvador;Juliana Santos;Fone de Ouvido;Anna Sikora;Masculino;15:15:43;1;250,0;Cartão de Crédito
2025-11-03;1279;Belo Horizonte;Fernando Alves;Fone de Ouvido;Dorothy Dugger;Feminino;17:55:48;5;1250,0;Cartão de Crédito
2025-11-04;1101;Salvador;Juliana Santos;Notebook;Curtis Wilde;Feminino;02:46:46;5;17500,0;Cartão de Crédito
2025-11-04;1347;Rio de Janeiro;Carla Souza;Smartphone;Maria Garza;Feminino;02:54:48;4;6000,0;Boleto
2025-11-04;1844;Salvador;Thiago Pereira;Notebook;Christopher Moody;Masculino;02:56:51;5;17500,0;Boleto
2025-11-05;104;Porto Alegre;Rafael Oliveira;Tablet;Susan Harris;Masculino;23:47:39;3;3600,0;Boleto
2025-11-05;1142;São Paulo;Lucas Silva;Smartwatch;Fanny Avino;Masculino;06:31:46;4;3200,0;Cartão de Crédito
2025-11-05;1752;Salvador;Juliana Santos;Tablet;Frederick Mckenzie;Feminino;01:48:50;1;1200,0;Dinheiro
2025-11-05;1774;Belo Horizonte;Ana Paula;Smartphone;Richard Sosa;Feminino;04:44:51;3;4500,0;Cartão de Crédito
2025-11-06;175;Salvador;Juliana Santos;Smartwatch;Matt Graves;Masculino;07:54:40;1;800,0;Boleto
2025-11-06;241;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Beth Williams;Masculino;13:59:40;5;1250,0;Pix
2025-11-06;977;São Paulo;Lucas Silva;Smartphone;Arthur Batdorf;Masculino;13:29:45;5;7500,0;Dinheiro
2025-11-06;1390;Porto Alegre;Rafael Oliveira;Smartphone;Paul Sexton;Masculino;19:26:48;3;4500,0;Boleto
2025-11-07;332;Rio de Janeiro;Carla Souza;Fone de Ouvido;Craig Koenig;Feminino;11:15:41;2;500,0;Cartão de Crédito
2025-11-07;378;São Paulo;Aline Maria;Fone de Ouvido;Elin Smith;Masculino;20:07:41;1;250,0;Cartão de Crédito
2025-11-07;628;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Terri Church;Feminino;08:34:43;1;250,0;Dinheiro
2025-11-07;1259;Salvador;Juliana Santos;Fone de Ouvido;Silvia Moye;Feminino;19:06:47;2;500,0;Cartão de Crédito
2025-11-08;87;Belo Horizonte;Fernando Alves;Smartphone;Mabel Brown;Feminino;08:50:39;4;6000,0;Pix
2025-11-08;170;Belo Horizonte;Ana Paula;Notebook;Rosa Spinks;Masculino;02:05:40;3;10500,0;Boleto
2025-11-08;1267;Rio de Janeiro;Carla Souza;Smartphone;Antonio Wallace;Feminino;17:13:47;5;7500,0;Cartão de Crédito
2025-11-08;1427;Porto Alegre;Rafael Oliveira;Smartphone;Shawn Anderson;Feminino;01:54:48;3;4500,0;Cartão de Crédito
2025-11-08;1465;Salvador;Juliana Santos;Notebook;Rebecca Bradley;Feminino;00:38:49;4;14000,0;Cartão de Crédito
2025-11-09;237;Belo Horizonte;Ana Paula;Tablet;Steven Suber;Masculino;14:39:40;3;3600,0;Pix
2025-11-09;331;Porto Alegre;Rafael Oliveira;Tablet;Ruth Smith;Masculino;04:19:41;5;6000,0;Dinheiro
2025-11-09;448;Porto Alegre;Mariana Lima;Tablet;Laura Christensen;Feminino;08:46:41;3;3600,0;Cartão de Crédito
2025-11-09;1001;Salvador;Juliana Santos;Notebook;Mark Cote;Feminino;02:37:45;5;17500,0;Boleto
2025-11-09;1833;Salvador;Thiago Pereira;Fone de Ouvido;Rebekah Preston;Masculino;01:44:51;1;250,0;Cartão de Crédito
2025-11-10;290;Belo Horizonte;Fernando Alves;Tablet;Merlin Stewart;Feminino;23:12:41;1;1200,0;Cartão de Crédito
2025-11-10;447;Salvador;Juliana Santos;Smartwatch;Anita Hayter;Masculino;02:37:41;4;3200,0;Pix
2025-11-10;478;São Paulo;Lucas Silva;Smartphone;Donald Livingston;Masculino;18:20:42;5;7500,0;Dinheiro
2025-11-10;802;Salvador;Juliana Santos;Smartphone;Ethel Rooks;Masculino;06:59:44;4;6000,0;Boleto
2025-11-10;1296;São Paulo;Aline Maria;Tablet;William Tran;Feminino;11:16:48;5;6000,0;Pix
2025-11-10;1322;Salvador;Thiago Pereira;Tablet;Dale Goings;Feminino;00:26:48;3;3600,0;Cartão de Crédito
2025-11-11;1223;Rio de Janeiro;Bruno Costa;Tablet;Patricia Barnhill;Masculino;23:19:47;5;6000,0;Boleto
2025-11-11;1755;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Darrel Osborne;Feminino;19:02:50;1;250,0;Dinheiro
2025-11-11;1841;Porto Alegre;Rafael Oliveira;Notebook;Cheryl Golden;Masculino;21:14:51;1;3500,0;Boleto
2025-11-12;687;São Paulo;Aline Maria;Notebook;Ann Gonzalez;Feminino;21:38:43;5;17500,0;Cartão de Crédito
2025-11-12;1660;Porto Alegre;Mariana Lima;Tablet;William Lansberry;Masculino;15:45:50;5;6000,0;Boleto
2025-11-12;1865;Porto Alegre;Mariana Lima;Notebook;Jonathan Topper;Masculino;03:53:51;5;17500,0;Cartão de Crédito
2025-11-13;220;Salvador;Thiago Pereira;Fone de Ouvido;Betty Gray;Masculino;22:23:40;4;1000,0;Dinheiro
2025-11-13;225;Rio de Janeiro;Bruno Costa;Smartwatch;Leslie Johnson;Masculino;17:28:40;5;4000,0;Cartão de Crédito
2025-11-13;636;Rio de Janeiro;Bruno Costa;Smartwatch;Joel Grace;Feminino;15:27:43;4;3200,0;Pix
2025-11-13;1155;Rio de Janeiro;Carla Souza;Fone de Ouvido;Jean Cardoza;Feminino;19:35:46;2;500,0;Cartão de Crédito
2025-11-13;1184;São Paulo;Lucas Silva;Smartphone;Ashley Greenhalge;Masculino;05:41:47;2;3000,0;Dinheiro
2025-11-13;1462;Salvador;Thiago Pereira;Smartphone;Gary Webster;Masculino;17:55:49;1;1500,0;Dinheiro
2025-11-13;1569;Porto Alegre;Rafael Oliveira;Smartphone;Tim Morris;Masculino;11:30:49;2;3000,0;Pix
2025-11-14;285;Rio de Janeiro;Carla Souza;Fone de Ouvido;Samuel Dowling;Masculino;19:25:40;4;1000,0;Boleto
2025-11-14;795;Salvador;Juliana Santos;Tablet;Tran Butts;Feminino;12:33:44;1;1200,0;Dinheiro
2025-11-14;832;Belo Horizonte;Fernando Alves;Smartphone;Josefina Braley;Masculino;12:49:44;1;1500,0;Dinheiro
2025-11-14;917;Porto Alegre;Rafael Oliveira;Smartwatch;Alan Wallace;Feminino;11:01:44;1;800,0;Dinheiro
2025-11-14;957;Salvador;Thiago Pereira;Tablet;Mildred Olson;Masculino;08:33:45;2;2400,0;Boleto
2025-11-14;1840;Salvador;Juliana Santos;Tablet;Mary Craine;Feminino;18:25:51;5;6000,0;Cartão de Crédito
2025-11-15;81;São Paulo;Lucas Silva;Smartwatch;Devin Martinez;Feminino;08:57:39;1;800,0;Cartão de Crédito
2025-11-15;990;São Paulo;Lucas Silva;Smartphone;Sarah Robertson;Feminino;07:07:45;5;7500,0;Pix
2025-11-15;1071;Salvador;Juliana Santos;Fone de Ouvido;Celestine Sandoval;Feminino;03:21:46;1;250,0;Boleto
2025-11-15;1334;Belo Horizonte;Fernando Alves;Fone de Ouvido;Steven Keyt;Feminino;19:55:48;2;500,0;Boleto
2025-11-15;1401;Porto Alegre;Rafael Oliveira;Smartphone;Larry House;Feminino;20:53:48;2;3000,0;Boleto
2025-11-16;103;Salvador;Thiago Pereira;Fone de Ouvido;Tyler Yazzie;Masculino;07:33:39;5;1250,0;Pix
2025-11-16;247;Salvador;Juliana Santos;Smartwatch;Joseph Adams;Masculino;16:51:40;5;4000,0;Boleto
2025-11-16;760;Salvador;Juliana Santos;Notebook;Coralie Bagley;Feminino;17:22:44;3;10500,0;Dinheiro
2025-11-16;1182;Porto Alegre;Rafael Oliveira;Notebook;Lisa Claypoole;Masculino;23:10:47;4;14000,0;Dinheiro
2025-11-16;1679;Rio de Janeiro;Carla Souza;Smartwatch;Denny Sant;Masculino;05:31:50;5;4000,0;Dinheiro
2025-11-16;1972;Salvador;Juliana Santos;Tablet;Lucas Dubinsky;Feminino;08:46:52;5;6000,0;Pix
2025-11-17;483;Salvador;Thiago Pereira;Smartphone;Anne Simpson;Feminino;22:17:42;2;3000,0;Pix
2025-11-17;827;Rio de Janeiro;Carla Souza;Smartwatch;David Wright;Masculino;07:24:44;4;3200,0;Pix
2025-11-17;1252;São Paulo;Aline Maria;Smartphone;Michele Michelle;Feminino;00:28:47;1;1500,0;Dinheiro
2025-11-17;1979;Porto Alegre;Rafael Oliveira;Notebook;Tamara Pengelly;Masculino;04:06:52;2;7000,0;Cartão de Crédito
2025-11-18;567;Salvador;Juliana Santos;Fone de Ouvido;Sonya Ramirez;Feminino;08:46:42;3;750,0;Pix
2025-11-18;793;São Paulo;Lucas Silva;Fone de Ouvido;Dwain Smith;Feminino;01:48:44;2;500,0;Dinheiro
2025-11-18;1014;Belo Horizonte;Ana Paula;Fone de Ouvido;Todd Murphy;Feminino;15:22:45;1;250,0;Pix
2025-11-18;1180;Salvador;Juliana Santos;Fone de Ouvido;Mandi Hull;Feminino;20:56:47;1;250,0;Boleto
2025-11-18;1337;São Paulo;Lucas Silva;Notebook;Edward Booth;Feminino;12:43:48;3;10500,0;Boleto
2025-11-19;201;São Paulo;Aline Maria;Smartphone;Burl Sones;Masculino;08:13:40;4;6000,0;Pix
2025-11-19;236;Salvador;Thiago Pereira;Fone de Ouvido;Sharon Walsh;Masculino;22:46:40;4;1000,0;Pix
2025-11-19;544;São Paulo;Aline Maria;Smartphone;Earl Dulin;Feminino;20:50:42;5;7500,0;Dinheiro
2025-11-19;587;Rio de Janeiro;Bruno Costa;Smartwatch;Patsy Lee;Masculino;08:09:42;4;3200,0;Pix
2025-11-19;602;São Paulo;Aline Maria;Smartphone;Anthony Beamon;Feminino;22:16:42;5;7500,0;Dinheiro
2025-11-19;605;Belo Horizonte;Fernando Alves;Smartwatch;Rosemary Smith;Feminino;18:27:42;1;800,0;Boleto
2025-11-19;1126;São Paulo;Lucas Silva;Notebook;William Villa;Feminino;22:56:46;5;17500,0;Dinheiro
2025-11-19;1387;Salvador;Thiago Pereira;Notebook;Steven Stoddard;Masculino;10:10:48;5;17500,0;Cartão de Crédito
2025-11-19;1457;Belo Horizonte;Fernando Alves;Smartwatch;Carrie Moses;Masculino;00:32:49;1;800,0;Boleto
2025-11-19;1501;Belo Horizonte;Fernando Alves;Tablet;Chad Stokes;Masculino;05:04:49;3;3600,0;Cartão de Crédito
2025-11-19;1740;Rio de Janeiro;Bruno Costa;Tablet;James Earls;Masculino;01:56:50;3;3600,0;Cartão de Crédito
2025-11-19;1883;Rio de Janeiro;Bruno Costa;Smartwatch;Andrew Vidal;Feminino;01:11:51;1;800,0;Dinheiro
2025-11-20;28;Porto Alegre;Mariana Lima;Smartwatch;Todd Chandler;Masculino;22:22:39;2;1600,0;Boleto
2025-11-20;125;Belo Horizonte;Fernando Alves;Smartwatch;Julia Watson;Masculino;12:10:40;3;2400,0;Dinheiro
2025-11-20;1631;Rio de Janeiro;Carla Souza;Smartphone;George Marron;Masculino;20:55:50;2;3000,0;Pix
2025-11-21;4;Salvador;Juliana Santos;Smartwatch;Paul Harper;Masculino;16:38:39;3;2400,0;Cartão de Crédito
2025-11-21;47;Belo Horizonte;Fernando Alves;Fone de Ouvido;Arthur Leetch;Feminino;07:12:39;3;750,0;Boleto
2025-11-21;159;Rio de Janeiro;Bruno Costa;Fone de Ouvido;June Bienfang;Feminino;18:55:40;2;500,0;Cartão de Crédito
2025-11-21;296;Belo Horizonte;Ana Paula;Fone de Ouvido;Hugo Weisenfluh;Masculino;22:51:41;5;1250,0;Cartão de Crédito
2025-11-21;368;São Paulo;Lucas Silva;Smartwatch;Dominique Garner;Feminino;18:45:41;2;1600,0;Boleto
2025-11-21;613;Salvador;Thiago Pereira;Tablet;Janet Gonzalez;Feminino;12:09:43;1;1200,0;Boleto
2025-11-21;635;Belo Horizonte;Fernando Alves;Fone de Ouvido;Michael Price;Masculino;20:55:43;1;250,0;Dinheiro
2025-11-21;859;Porto Alegre;Mariana Lima;Smartwatch;Ronnie Wright;Feminino;16:25:44;4;3200,0;Cartão de Crédito
2025-11-21;1212;São Paulo;Lucas Silva;Notebook;Taylor Villa;Masculino;19:50:47;4;14000,0;Dinheiro
2025-11-22;490;Salvador;Juliana Santos;Smartwatch;Gilbert Brooks;Feminino;08:54:42;5;4000,0;Boleto
2025-11-22;559;Rio de Janeiro;Carla Souza;Notebook;Ernest Brady;Masculino;17:36:42;1;3500,0;Pix
2025-11-22;671;Rio de Janeiro;Carla Souza;Tablet;Brent Thomas;Masculino;08:42:43;2;2400,0;Dinheiro
2025-11-23;391;Salvador;Juliana Santos;Tablet;Kerri Scheel;Feminino;07:56:41;2;2400,0;Pix
2025-11-23;1004;Belo Horizonte;Ana Paula;Notebook;Rebecca Smith;Masculino;18:01:45;2;7000,0;Cartão de Crédito
2025-11-23;1263;Porto Alegre;Rafael Oliveira;Notebook;Joesph Lim;Masculino;13:35:47;1;3500,0;Dinheiro
2025-11-23;1575;Rio de Janeiro;Carla Souza;Fone de Ouvido;Susan Herod;Feminino;11:15:49;3;750,0;Boleto
2025-11-23;1696;Belo Horizonte;Fernando Alves;Notebook;Alma Cooper;Masculino;23:54:50;2;7000,0;Pix
2025-11-24;82;Salvador;Thiago Pereira;Tablet;Tuyet Jenkins;Masculino;01:34:39;2;2400,0;Cartão de Crédito
2025-11-24;1078;Porto Alegre;Mariana Lima;Notebook;Nicholas Baker;Feminino;05:24:46;1;3500,0;Pix
2025-11-24;1219;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Nicholas Ferra;Feminino;11:07:47;2;500,0;Dinheiro
2025-11-24;1609;Rio de Janeiro;Bruno Costa;Notebook;Lakita Cassity;Masculino;04:41:50;1;3500,0;Pix
2025-11-24;1764;Belo Horizonte;Fernando Alves;Notebook;Roy Brown;Feminino;01:03:50;3;10500,0;Pix
2025-11-24;1982;Salvador;Juliana Santos;Fone de Ouvido;Willie James;Feminino;23:34:52;1;250,0;Cartão de Crédito
2025-11-25;304;Salvador;Juliana Santos;Smartphone;Mary Gleason;Feminino;17:38:41;3;4500,0;Cartão de Crédito
2025-11-25;450;Porto Alegre;Mariana Lima;Notebook;Ricardo Kane;Masculino;02:41:41;1;3500,0;Cartão de Crédito
2025-11-25;783;Belo Horizonte;Fernando Alves;Smartphone;Elizabeth Pounds;Feminino;16:59:44;2;3000,0;Pix
2025-11-25;1348;Salvador;Thiago Pereira;Notebook;Maureen Grumet;Feminino;09:55:48;4;14000,0;Pix
2025-11-25;1577;São Paulo;Aline Maria;Tablet;Carolyn Pavlick;Masculino;00:51:49;5;6000,0;Boleto
2025-11-25;1856;São Paulo;Aline Maria;Smartphone;Agnes Fuller;Masculino;03:46:51;1;1500,0;Cartão de Crédito
2025-11-26;233;Rio de Janeiro;Bruno Costa;Notebook;Lorraine Davenport;Feminino;22:55:40;4;14000,0;Boleto
2025-11-26;504;Rio de Janeiro;Carla Souza;Tablet;Geneva Beagle;Feminino;16:32:42;5;6000,0;Dinheiro
2025-11-26;1392;Salvador;Juliana Santos;Smartwatch;Antonio Lee;Feminino;09:52:48;4;3200,0;Cartão de Crédito
2025-11-27;178;São Paulo;Lucas Silva;Notebook;Erica Lozoya;Feminino;12:53:40;3;10500,0;Boleto
2025-11-27;769;Rio de Janeiro;Carla Souza;Tablet;Joseph Viola;Feminino;21:01:44;3;3600,0;Pix
2025-11-27;1404;São Paulo;Lucas Silva;Fone de Ouvido;Susan Gutknecht;Feminino;16:15:48;5;1250,0;Dinheiro
2025-11-27;1516;Porto Alegre;Mariana Lima;Smartphone;Rosamaria Templeton;Feminino;10:53:49;5;7500,0;Pix
2025-11-27;1895;Porto Alegre;Mariana Lima;Fone de Ouvido;Dolores Jenkins;Feminino;21:49:51;3;750,0;Pix
2025-11-28;43;Belo Horizonte;Ana Paula;Fone de Ouvido;Hazel Foster;Feminino;20:45:39;1;250,0;Cartão de Crédito
2025-11-28;756;São Paulo;Lucas Silva;Notebook;William Bakken;Masculino;22:36:44;1;3500,0;Boleto
2025-11-28;833;Belo Horizonte;Ana Paula;Notebook;Tommy Macaluso;Feminino;16:18:44;4;14000,0;Pix
2025-11-28;1189;Salvador;Juliana Santos;Fone de Ouvido;Willie Fernandez;Masculino;07:07:47;3;750,0;Cartão de Crédito
2025-11-28;1273;Porto Alegre;Rafael Oliveira;Smartphone;Carl Laverriere;Masculino;09:25:47;4;6000,0;Boleto
2025-11-28;1555;Belo Horizonte;Fernando Alves;Notebook;Aaron Williams;Masculino;10:13:49;4;14000,0;Boleto
2025-11-28;1846;São Paulo;Aline Maria;Tablet;Alfred Uitz;Masculino;05:33:51;4;4800,0;Cartão de Crédito
2025-11-28;1969;Porto Alegre;Mariana Lima;Fone de Ouvido;Kathryn Pierce;Masculino;01:56:52;3;750,0;Pix
2025-11-29;554;Belo Horizonte;Ana Paula;Smartphone;Rosalinda Belgarde;Masculino;13:38:42;2;3000,0;Pix
2025-11-29;1308;Salvador;Thiago Pereira;Notebook;Hannah Perry;Feminino;01:10:48;4;14000,0;Dinheiro
2025-11-29;1346;Porto Alegre;Rafael Oliveira;Smartphone;Angelo Moua;Masculino;11:29:48;3;4500,0;Dinheiro
2025-11-29;1445;Salvador;Juliana Santos;Smartwatch;Michael Carrico;Masculino;22:22:49;3;2400,0;Boleto
2025-11-30;223;Belo Horizonte;Fernando Alves;Notebook;Mae Tutor;Masculino;06:31:40;3;10500,0;Dinheiro
2025-11-30;413;Belo Horizonte;Ana Paula;Smartwatch;Monica Vance;Masculino;03:21:41;2;1600,0;Dinheiro
2025-11-30;1292;Salvador;Thiago Pereira;Notebook;Faith Cattaneo;Feminino;15:04:48;4;14000,0;Cartão de Crédito
2025-11-30;1557;Belo Horizonte;Ana Paula;Tablet;Gail Przybyla;Masculino;03:44:49;3;3600,0;Dinheiro
2025-12-01;355;Rio de Janeiro;Carla Souza;Notebook;Mark Hendley;Masculino;09:44:41;4;14000,0;Boleto
2025-12-01;467;Porto Alegre;Mariana Lima;Fone de Ouvido;Kevin Morataya;Masculino;00:32:42;3;750,0;Cartão de Crédito
2025-12-01;934;Rio de Janeiro;Bruno Costa;Tablet;Dawn Olivares;Masculino;02:03:45;3;3600,0;Pix
2025-12-01;1547;Belo Horizonte;Fernando Alves;Fone de Ouvido;Rosa Barrie;Masculino;20:23:49;3;750,0;Pix
2025-12-01;1608;Rio de Janeiro;Bruno Costa;Smartwatch;David Benson;Feminino;15:04:50;3;2400,0;Dinheiro
2025-12-02;69;Belo Horizonte;Ana Paula;Tablet;Dwight Bernard;Feminino;20:04:39;3;3600,0;Boleto
2025-12-02;75;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Wesley Ebert;Masculino;11:31:39;1;250,0;Cartão de Crédito
2025-12-02;362;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Marilyn Moore;Feminino;09:11:41;3;750,0;Cartão de Crédito
2025-12-02;886;Rio de Janeiro;Bruno Costa;Tablet;Frederick Gandolfi;Masculino;01:20:44;3;3600,0;Cartão de Crédito
2025-12-02;935;Belo Horizonte;Ana Paula;Fone de Ouvido;Leandra Hibner;Masculino;14:10:45;2;500,0;Dinheiro
2025-12-02;1261;Rio de Janeiro;Bruno Costa;Notebook;Amber Feith;Feminino;19:13:47;5;17500,0;Cartão de Crédito
2025-12-03;133;São Paulo;Aline Maria;Tablet;Valerie Willis;Feminino;22:53:40;2;2400,0;Cartão de Crédito
2025-12-03;199;Salvador;Juliana Santos;Smartphone;William Watson;Masculino;00:31:40;1;1500,0;Pix
2025-12-03;643;São Paulo;Lucas Silva;Smartphone;Leonard Kitzmiller;Masculino;22:49:43;3;4500,0;Boleto
2025-12-03;813;Porto Alegre;Rafael Oliveira;Notebook;Molly Tillman;Masculino;19:04:44;2;7000,0;Pix
2025-12-03;1638;São Paulo;Lucas Silva;Fone de Ouvido;Ralph Romero;Feminino;13:55:50;3;750,0;Dinheiro
2025-12-04;192;Rio de Janeiro;Bruno Costa;Smartphone;Lillie Thomason;Feminino;09:08:40;3;4500,0;Dinheiro
2025-12-04;352;Belo Horizonte;Ana Paula;Fone de Ouvido;Marshall Gruber;Feminino;00:30:41;1;250,0;Cartão de Crédito
2025-12-04;1642;São Paulo;Aline Maria;Tablet;Suellen Sterling;Masculino;23:52:50;1;1200,0;Pix
2025-12-04;1850;Rio de Janeiro;Bruno Costa;Notebook;Cynthia Lavoie;Feminino;10:02:51;2;7000,0;Boleto
2025-12-05;22;Porto Alegre;Rafael Oliveira;Tablet;Kathryn Monroy;Masculino;06:27:39;4;4800,0;Cartão de Crédito
2025-12-05;614;Salvador;Thiago Pereira;Smartphone;Mary Bowers;Masculino;01:51:43;4;6000,0;Pix
2025-12-05;863;Belo Horizonte;Fernando Alves;Tablet;Russell Carpenter;Masculino;12:03:44;2;2400,0;Pix
2025-12-06;124;Belo Horizonte;Ana Paula;Smartphone;Barbara Coffman;Feminino;23:38:40;2;3000,0;Cartão de Crédito
2025-12-06;538;Porto Alegre;Mariana Lima;Smartphone;Brian Crawford;Feminino;00:10:42;5;7500,0;Pix
2025-12-06;962;Belo Horizonte;Fernando Alves;Fone de Ouvido;Andrew Madison;Feminino;23:52:45;4;1000,0;Pix
2025-12-06;1194;Salvador;Thiago Pereira;Smartphone;Ryan Hannon;Masculino;08:18:47;5;7500,0;Cartão de Crédito
2025-12-06;1496;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Melvin Walker;Masculino;22:20:49;5;1250,0;Dinheiro
2025-12-06;1640;São Paulo;Aline Maria;Smartphone;Kevin Mack;Masculino;07:54:50;1;1500,0;Boleto
2025-12-06;1694;Salvador;Thiago Pereira;Fone de Ouvido;Joe Kennedy;Feminino;17:16:50;3;750,0;Boleto
2025-12-06;1744;São Paulo;Aline Maria;Smartphone;Robyn Gisin;Feminino;13:30:50;5;7500,0;Pix
2025-12-06;1990;Belo Horizonte;Fernando Alves;Tablet;Jami Richardson;Masculino;17:15:52;3;3600,0;Pix
2025-12-07;163;Rio de Janeiro;Bruno Costa;Notebook;John Reed;Masculino;14:24:40;4;14000,0;Dinheiro
2025-12-07;621;Rio de Janeiro;Bruno Costa;Smartwatch;Ashley Indovina;Masculino;17:07:43;2;1600,0;Cartão de Crédito
2025-12-07;1534;São Paulo;Aline Maria;Fone de Ouvido;Joshua Hill;Masculino;20:04:49;5;1250,0;Cartão de Crédito
2025-12-07;1685;Rio de Janeiro;Bruno Costa;Tablet;Brian Hodges;Masculino;20:08:50;5;6000,0;Cartão de Crédito
2025-12-08;1105;Rio de Janeiro;Carla Souza;Notebook;Michael Lenox;Feminino;05:20:46;2;7000,0;Dinheiro
2025-12-08;1566;Salvador;Thiago Pereira;Tablet;Patricia Fowler;Masculino;06:00:49;1;1200,0;Cartão de Crédito
2025-12-08;1831;Belo Horizonte;Fernando Alves;Tablet;James Ketchum;Feminino;19:40:51;1;1200,0;Dinheiro
2025-12-08;1894;Rio de Janeiro;Carla Souza;Smartphone;Douglas Watson;Feminino;04:09:51;5;7500,0;Pix
2025-12-08;1917;Rio de Janeiro;Carla Souza;Fone de Ouvido;Carlos Miller;Feminino;13:25:51;5;1250,0;Pix
2025-12-09;310;Rio de Janeiro;Bruno Costa;Smartphone;Matthew Johnson;Masculino;11:42:41;3;4500,0;Boleto
2025-12-09;896;Rio de Janeiro;Bruno Costa;Smartphone;Nancy Lichtenstein;Masculino;04:05:44;2;3000,0;Cartão de Crédito
2025-12-09;1205;Porto Alegre;Rafael Oliveira;Tablet;Michael Williams;Masculino;19:12:47;5;6000,0;Pix
